0	0.0	75.0	51ms;
1	0.2381136034663256	75.0	38ms;
2	0.0	75.0	42ms;
3	0.2289582778092689	75.0	52ms;
4	0.0	75.0	116ms;
5	0.0	75.0	59ms;
6	0.25590998093982215	75.0	54ms;
7	0.3213493320134849	75.0	51ms;
8	0.48234513514077737	75.0	49ms;
9	0.47736391186462657	75.0	48ms;
10	0.0	75.0	67ms;
11	0.263815046081349	75.0	61ms;
12	0.3341969413515138	75.0	69ms;
13	0.41553738861710454	75.0	59ms;
14	0.4826674281817423	75.0	62ms;
15	0.6628983327295525	75.0	78ms;
16	0.6182304176517213	75.0	68ms;
17	0.0	75.0	90ms;
18	0.0	75.0	89ms;
19	0.0	75.0	77ms;
20	0.0	75.0	69ms;
21	0.2640868859958402	75.0	52ms;
22	0.0	75.0	65ms;
23	0.2858708193179523	75.0	52ms;
24	0.39596351089873033	75.0	52ms;
25	0.4764418307107372	75.0	69ms;
26	0.0	75.0	72ms;
27	0.0	75.0	65ms;
28	0.0	75.0	68ms;
29	0.0	75.0	68ms;
30	0.22330220160997158	75.0	55ms;
31	0.3409345119495433	75.0	61ms;
32	0.0	75.0	78ms;
33	0.0	75.0	80ms;
34	0.26984334646158964	75.0	64ms;
35	0.0	75.0	87ms;
36	0.0	75.0	85ms;
37	0.0	75.0	89ms;
38	0.27236189495042035	75.0	79ms;
39	0.0	75.0	111ms;
40	0.0	75.0	101ms;
41	0.0	75.0	98ms;
42	0.0	75.0	116ms;
43	0.0	75.0	106ms;
44	0.24968699366915084	75.0	86ms;
45	0.0	75.0	113ms;
46	0.21972017115059805	75.0	88ms;
47	0.3563887873652753	75.0	87ms;
48	0.0	75.0	115ms;
49	0.2690176265348066	75.0	90ms;
50	0.3837111664707421	75.0	95ms;
51	0.4162787475244997	75.0	94ms;
52	0.0	75.0	122ms;
53	0.0	75.0	125ms;
54	0.0	75.0	131ms;
55	0.25548472344190104	75.0	101ms;
56	0.35319559682650836	75.0	113ms;
57	0.0	75.0	128ms;
58	0.0	75.0	136ms;
59	0.28548134860840746	75.0	105ms;
60	0.0	75.0	140ms;
61	0.23612186973608548	75.0	112ms;
62	0.3341724118077807	75.0	118ms;
63	0.0	75.0	144ms;
64	0.22705381302431452	75.0	117ms;
